prior_family,model,block,index,feature,prior_mean,prior_variance
RL,q_residual_g09,beta,6,M_Y_anticipated_affect_ewma,0.0774098007228967,0.009838183694100484
RL,q_residual_g09,beta,7,M_Y_fourSC_ewma,-0.013060357673540694,0.003326244081796152
RL,q_residual_g09,beta,8,M_E_pageview_ewma,0.0009284355156271249,0.00013994295792810177
RL,q_residual_g09,beta,9,M_E_fitbit_wear_ewma,-0.012874731281290087,0.009253039134875886
RL,q_residual_g09,beta,10,M_E_survey_complete_ewma,-0.03911765549766494,0.003913353368571711
RL,q_residual_g09,beta,11,yesterday_step_count,-0.017468627602039984,0.00036524851524971815
RL,q_residual_g09,beta,12,prior2hour_step_count,-0.0051036183543309585,0.000244586221546104
RL,q_residual_g09,beta,13,active_status_fraction_7days,0.06981287666699004,0.016218533846867948
RL,q_residual_g09,beta,14,recent_burden,-0.038079008177454854,0.007193376868997913
RL,q_residual_g09,beta,15,walk_interaction_7d,0.028455012295293895,0.017336937734010363
RL,q_residual_g09,beta,16,A,-0.003463486682033888,0.0020781520817853873
RL,q_residual_g09,beta,17,A*E_w,0.0014181291416799377,0.00043790978116414465
RL,q_residual_g09,beta,18,A*b_hat,-0.00014605643025918897,0.0027359695530651085
RL,q_residual_g09,beta,19,A*b_tilde,0.0,1.0
RL,q_residual_g09,beta,20,A*yesterday_step_count,0.003476565698689001,0.0005432061169638777
RL,q_residual_g09,beta,21,A*prior2hour_step_count,0.0008703297851825259,0.00031106788276181557
RL,q_residual_g09,beta,22,A*active_status_fraction_7days,0.0009751858842689847,0.002200159455806639
RL,q_residual_g09,beta,23,A*recent_burden,-0.004583859929978167,0.00041484728925921346
RL,q_residual_g09,beta,24,A*walk_interaction_7d,-0.009756145754024979,0.0039331762978526575
RL,q_residual_g09,beta,25,A*weekday_vs_weekend,0.04114714353415667,0.011890487832592793
RL,q_residual_g09,beta,26,A*slot_pm,-0.01061688201983179,0.0024790683349608157
RL,q_adv_m_g09,beta,0,intercept,0.16147778073786026,0.14788609515121223
RL,q_adv_m_g09,beta,1,weekday_vs_weekend,-0.06980504137639511,0.254945342483996
RL,q_adv_m_g09,beta,2,slot_pm,-0.006615800526042732,0.007828701202657015
RL,q_adv_m_g09,beta,3,E_w,0.03702808804022217,0.07176352968212167
RL,q_adv_m_g09,beta,4,b_hat,1.560548851981342,0.06813674700371178
RL,q_adv_m_g09,beta,5,b_tilde,0.0,1.0
RL,q_adv_m_g09,beta,6,M_Y_anticipated_affect_ewma,0.47187833151073966,0.0202375550385194
RL,q_adv_m_g09,beta,7,M_Y_fourSC_ewma,-0.03573056146786233,0.013772770266125408
RL,q_adv_m_g09,beta,8,M_E_pageview_ewma,0.004949572441434884,0.0009560960689037811
RL,q_adv_m_g09,beta,9,M_E_fitbit_wear_ewma,-0.20997527068373803,0.010651264707635277
RL,q_adv_m_g09,beta,10,M_E_survey_complete_ewma,-0.03977377736541979,0.00850605697404738
RL,q_adv_m_g09,beta,11,yesterday_step_count,-0.0005418952926624262,0.0028374880508592205
RL,q_adv_m_g09,beta,12,prior2hour_step_count,-0.015368200378055835,0.000734086794676682
RL,q_adv_m_g09,beta,13,active_status_fraction_7days,0.0685595453238291,0.049884651054526385
RL,q_adv_m_g09,beta,14,recent_burden,-0.015774413481856524,0.005329749589567585
RL,q_adv_m_g09,beta,15,walk_interaction_7d,-0.092734710230675,0.05957561822838016
RL,q_adv_m_g09,beta,16,A,0.006198972031945206,0.004165188053972174
RL,q_adv_m_g09,beta,17,A*E_w,0.003991129229865538,0.004247382843173482
RL,q_adv_m_g09,beta,18,A*b_hat,-0.0071690422027824,0.0037778970593141756
RL,q_adv_m_g09,beta,19,A*b_tilde,0.0,1.0
RL,q_adv_m_g09,beta,20,A*yesterday_step_count,-0.00566705375374485,0.005836297593948166
RL,q_adv_m_g09,beta,21,A*prior2hour_step_count,0.009663424561537987,0.0010376457677396605
RL,q_adv_m_g09,beta,22,A*active_status_fraction_7days,-0.02357252511706704,0.004286225144476837
RL,q_adv_m_g09,beta,23,A*recent_burden,-0.004755127400949724,0.001850890565551827
RL,q_adv_m_g09,beta,24,A*walk_interaction_7d,0.02006385765668701,0.006510870146211783
RL,q_adv_m_g09,beta,25,A*weekday_vs_weekend,0.05474410113534501,0.005308527741578969
RL,q_adv_m_g09,beta,26,A*slot_pm,0.013297474022114007,0.00586548955645997
RL,q_adv_m_g09,beta,27,A*M_Y_anticipated_affect_ewma,0.03678388843880358,0.005475264211975563
RL,q_adv_m_g09,beta,28,A*M_Y_fourSC_ewma,0.0020400357309316745,0.0038856224210583813
RL,q_adv_m_g09,beta,29,A*M_E_pageview_ewma,-0.0007617316858545775,0.0014951577554903992
RL,q_adv_m_g09,beta,30,A*M_E_fitbit_wear_ewma,-0.02148105426550356,0.0023348070003026884
RL,q_adv_m_g09,beta,31,A*M_E_survey_complete_ewma,-0.03715729457763387,0.004437221731168493
